dataset,kind,variant,mode,target,n,spearman,regret,expected_regret_random_pick,rmse_uncalibrated,mae_uncalibrated,y_min,y_max,y_range,topk1_hit,topk3_hit,topk5_hit,topk10_hit
same_scale_1m,final_test,train_mean,-,pubmed_abstracts,256,,0.45054006576538086,0.9694185573607683,0.5708445416742268,0.47394343944324646,4.4454193115234375,7.118744850158691,2.673325538635254,False,False,False,False
same_scale_1m,final_test,train_mean,-,uspto_backgrounds,256,,1.0299654006958008,1.0414554253220558,0.5103829885899198,0.4305891534022521,4.11890172958374,6.433174133300781,2.314272403717041,False,False,False,False
same_scale_1m,final_test,train_mean,-,__composite_equal_v__,256,,0.6251889375539932,0.5335057505334797,0.2846149798599803,0.22559881036263854,4.748776215773362,6.255406177960909,1.5066299621875467,False,False,False,False
cross_scale_60m,final_test,train_mean,-,arxiv,256,,0.5423994064331055,0.8567161504179239,1.8487458476139358,1.762066323266481,2.428633213043213,5.253716468811035,2.8250832557678223,False,False,False,False
cross_scale_60m,final_test,train_mean,-,freelaw,256,,1.4829764366149902,1.2320508332923055,1.4594893975006749,1.3113937210437143,2.740884304046631,5.408122539520264,2.667238235473633,False,False,False,False
cross_scale_60m,final_test,train_mean,-,pubmed_central,256,,0.14349746704101562,0.8297430826351047,1.8416701067666583,1.751634465996176,2.594552516937256,5.100874423980713,2.506321907043457,False,False,False,False
cross_scale_60m,final_test,train_mean,-,wikipedia_en,256,,0.930203914642334,0.9639985300600529,1.4375615964170687,1.3475469527766109,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,train_mean,-,dm_mathematics,256,,1.839386224746704,0.9600723907351494,1.6281960732152652,1.4441464752526372,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,train_mean,-,github,256,,1.922009825706482,0.9613347882404923,2.7329355617369973,2.648033485060296,1.6727877855300903,5.617336273193359,3.944548487663269,False,False,False,False
cross_scale_60m,final_test,train_mean,-,stackexchange,256,,1.5859384536743164,0.876274336129427,1.8356952098731887,1.7519169563092873,2.620208740234375,5.571836948394775,2.9516282081604004,False,False,False,False
cross_scale_60m,final_test,train_mean,-,gutenberg_pg_19,256,,0.48062777519226074,0.6800017394125462,1.0578906742377852,0.9867976665700553,3.780369997024536,5.580061912536621,1.799691915512085,False,False,False,False
cross_scale_60m,final_test,train_mean,-,pile_cc,256,,0.1529965400695792,0.5686812959611407,1.1045213840380566,1.0589994927868247,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,False
cross_scale_60m,final_test,train_mean,-,ubuntu_irc,256,,1.4904253482818604,1.2662957841530442,2.1103503451899543,1.9908096627041232,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,train_mean,-,hackernews,256,,0.15769410133361772,0.6164801865816112,1.0364775891039528,0.989647077396512,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,train_mean,-,pubmed_abstracts,256,,0.37873101234436035,0.8746100533753633,1.4723713921075177,1.370867724152049,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,train_mean,-,uspto_backgrounds,256,,0.7946484088897696,0.8401153767481446,1.4593498779291232,1.3938624281436205,2.943828582763672,5.011646747589111,2.0678181648254395,False,False,False,False
cross_scale_60m,final_test,train_mean,-,__composite_equal_v__,256,,0.40914204487433814,0.3802835550875612,1.5374062609300423,1.5217455985526054,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,False,False,False
cross_scale_1B,final_test,train_mean,-,arxiv,64,,0.15433228099999985,0.17624670870312498,3.251366252165028,3.249673049442905,1.618142962,2.271117926,0.652974964,False,False,False,False
cross_scale_1B,final_test,train_mean,-,freelaw,64,,0.185122609,0.2378168981406248,3.3031567466700396,3.3002498610832047,1.744507432,2.378318071,0.6338106389999998,False,False,False,False
cross_scale_1B,final_test,train_mean,-,pubmed_central,64,,0.12476766100000014,0.11434543468750014,3.415188666892625,3.4147866158810367,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,train_mean,-,wikipedia_en,64,,0.22826242399999996,0.27286392418749994,3.3059488221872013,3.3021605527883238,2.235873461,2.944387674,0.708514213,False,False,False,False
cross_scale_1B,final_test,train_mean,-,dm_mathematics,64,,0.890608909,0.3699093684374999,2.361461370479928,2.3426758352257675,1.180990467,2.182944706,1.0019542389999998,False,False,False,False
cross_scale_1B,final_test,train_mean,-,github,64,,0.30885171899999997,0.2244611098437499,4.2256936247133385,4.22398853070081,0.831067204,1.39827621,0.5672090059999999,False,False,False,False
cross_scale_1B,final_test,train_mean,-,stackexchange,64,,0.24222385899999987,0.228542311609375,3.392127834697166,3.3896666736958267,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,train_mean,-,gutenberg_pg_19,64,,0.7055480280000004,0.5134497508593752,2.643975708225561,2.632878520165637,2.299435777,3.447351329,1.1479155520000002,False,False,False,False
cross_scale_1B,final_test,train_mean,-,pile_cc,64,,0.1149957180000003,0.16598581118750033,2.7465366289585167,2.7446875785995286,2.817120314,3.340331554,0.5232112400000002,False,False,False,False
cross_scale_1B,final_test,train_mean,-,ubuntu_irc,64,,1.089448773,0.8781080504375001,3.9330559135214953,3.9102627329280795,1.765116104,3.225806486,1.4606903820000001,False,False,False,False
cross_scale_1B,final_test,train_mean,-,hackernews,64,,0.39738494199999996,0.473679831890625,2.263200894764307,2.2546209888018542,2.675413838,3.457481465,0.782067627,False,False,False,False
cross_scale_1B,final_test,train_mean,-,pubmed_abstracts,64,,0.37791595199999994,0.2783620813437504,2.9798738128328357,2.9777270879287725,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,train_mean,-,uspto_backgrounds,64,,0.0,0.3222730318124998,2.808261317789405,2.804746398842937,2.050786957,2.662802867,0.6120159099999998,True,True,True,True
cross_scale_1B,final_test,train_mean,-,__composite_equal_v__,64,,0.15760096415384606,0.11426107478004788,3.119518929406862,3.1190864943142063,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,False
